,Location,Date,Time,People
1147,c,010919,113708,2
1148,c,010919,113711,3
1149,c,010919,113714,3
1150,c,010919,113718,2
1151,c,010919,113721,4
1152,c,010919,113724,7
1153,c,010919,113727,4
1154,c,010919,113730,3
1155,c,010919,113732,2
1156,c,010919,113735,4
1157,c,010919,113738,4
1158,c,010919,113740,6
1159,c,010919,113743,5
1160,c,010919,113746,10
1161,c,010919,113749,5
1162,c,010919,113751,3
1163,c,010919,113754,4
1164,c,010919,113757,5
1165,c,010919,113800,4
1166,c,010919,113803,4
1167,c,010919,113806,9
1168,c,010919,113810,12
1169,c,010919,113813,9
1170,c,010919,113815,9
1171,c,010919,113818,7
1172,c,010919,113821,7
1173,c,010919,113824,12
1174,c,010919,113827,8
1175,c,010919,113830,10
1176,c,010919,113833,5
1177,c,010919,113836,3
1178,c,010919,113840,2
1179,c,010919,113843,1
1180,c,010919,113846,1
1181,c,010919,113849,2
1182,c,010919,113852,2
1183,c,010919,113856,6
1184,c,010919,113859,8
1185,c,010919,113902,8
1186,c,010919,113905,6
1187,c,010919,113909,8
1188,c,010919,113912,9
1189,c,010919,113915,6
1190,c,010919,113918,6
1191,c,010919,113921,6
1192,c,010919,113924,7
1193,c,010919,113927,6
1194,c,010919,113929,6
1195,c,010919,113932,7
1196,c,010919,113935,7
1197,c,010919,113938,6
1198,c,010919,113941,7
1199,c,010919,113944,8
1200,c,010919,113947,3
1201,c,010919,113949,5
1202,c,010919,113952,5
1203,c,010919,113955,5
1204,c,010919,113957,4
1205,c,010919,114000,4
1206,c,010919,114003,4
1207,c,010919,114006,4
1208,c,010919,114010,4
1209,c,010919,114013,1
1210,c,010919,114016,1
1211,c,010919,114019,1
1212,c,010919,114022,0
1213,c,010919,114025,2
1214,c,010919,114029,2
1215,c,010919,114032,2
1216,c,010919,114035,2
1217,c,010919,114038,5
1218,c,010919,114041,6
1219,c,010919,114045,5
1220,c,010919,114048,9
1221,c,010919,114051,7
1222,c,010919,114053,6
1223,c,010919,114057,4
1224,c,010919,114100,3
1225,c,010919,114103,3
1226,c,010919,114106,2
1227,c,010919,114109,3
1228,c,010919,114113,4
1229,c,010919,114116,6
1230,c,010919,114119,5
1231,c,010919,114121,6
1232,c,010919,114124,5
1233,c,010919,114127,4
1234,c,010919,114130,3
1235,c,010919,114133,5
1236,c,010919,114135,3
1237,c,010919,114138,2
1238,c,010919,114141,2
1239,c,010919,114143,2
1240,c,010919,114146,5
1241,c,010919,114150,4
1242,c,010919,114153,4
1243,c,010919,114156,5
1244,c,010919,114158,5
1245,c,010919,114201,5
1246,c,010919,114204,5
1247,c,010919,114206,8
1248,c,010919,114209,8
1249,c,010919,114211,7
1250,c,010919,114214,10
1251,c,010919,114217,9
1252,c,010919,114221,7
1253,c,010919,114224,8
1254,c,010919,114226,7
1255,c,010919,114229,8
1256,c,010919,114232,8
1257,c,010919,114234,7
1258,c,010919,114237,8
1259,c,010919,114240,3
1260,c,010919,114242,1
1261,c,010919,114245,1
1262,c,010919,114248,3
1263,c,010919,114251,5
1264,c,010919,114255,3
1265,c,010919,114258,4
1266,c,010919,114301,3
1267,c,010919,114304,7
1268,c,010919,114307,7
1269,c,010919,114310,8
1270,c,010919,114312,8
1271,c,010919,114315,8
1272,c,010919,114318,6
1273,c,010919,114321,8
1274,c,010919,114324,5
1275,c,010919,114327,2
1276,c,010919,114330,1
1277,c,010919,114333,1
1278,c,010919,114335,2
1279,c,010919,114338,2
1280,c,010919,114342,1
1281,c,010919,114345,0
1282,c,010919,114348,3
1283,c,010919,114351,5
1284,c,010919,114354,5
1285,c,010919,114358,7
1286,c,010919,114401,9
1287,c,010919,114403,8
1288,c,010919,114406,11
1289,c,010919,114409,8
1290,c,010919,114411,5
1291,c,010919,114414,4
1292,c,010919,114417,2
1293,c,010919,114419,2
1294,c,010919,114422,2
1295,c,010919,114425,1
1296,c,010919,114428,1
1297,c,010919,114431,2
1298,c,010919,114434,1
1299,c,010919,114436,2
1300,c,010919,114439,6
1301,c,010919,114442,1
1302,c,010919,114445,1
1303,c,010919,114448,0
1304,c,010919,114451,0
1305,c,010919,114454,0
1306,c,010919,114457,0
1307,c,010919,114459,0
1308,c,010919,114502,0
1309,c,010919,114506,1
1310,c,010919,114509,1
1311,c,010919,114512,2
1312,c,010919,114515,3
1313,c,010919,114518,7
1314,c,010919,114520,10
1315,c,010919,114523,9
1316,c,010919,114526,10
1317,c,010919,114529,11
1318,c,010919,114532,10
1319,c,010919,114535,9
1320,c,010919,114538,7
1321,c,010919,114541,3
1322,c,010919,114544,0
1323,c,010919,114547,1
1324,c,010919,114550,1
1325,c,010919,114553,1
1326,c,010919,114556,1
1327,c,010919,114559,2
1328,c,010919,114602,3
1329,c,010919,114605,2
1330,c,010919,114608,1
1331,c,010919,114611,8
1332,c,010919,114614,10
1333,c,010919,114616,7
1334,c,010919,114619,7
1335,c,010919,114625,7
1336,c,010919,114628,6
1337,c,010919,114631,6
1338,c,010919,114633,6
1339,c,010919,114636,2
1340,c,010919,114640,3
1341,c,010919,114643,7
1342,c,010919,114646,8
1343,c,010919,114649,6
1344,c,010919,114651,6
1345,c,010919,114654,5
1346,c,010919,114657,5
1347,c,010919,114700,5
1348,c,010919,114703,5
1349,c,010919,114706,2
1350,c,010919,114710,4
1351,c,010919,114713,2
1352,c,010919,114716,3
1353,c,010919,114718,4
1354,c,010919,114721,5
1355,c,010919,114724,5
1356,c,010919,114728,5
1357,c,010919,114731,5
1358,c,010919,114734,4
1359,c,010919,114737,5
1360,c,010919,114740,3
1361,c,010919,114744,1
1362,c,010919,114747,3
1363,c,010919,114750,3
1364,c,010919,114753,3
1365,c,010919,114756,1
1366,c,010919,114800,1
1367,c,010919,114803,0
1368,c,010919,114806,0
1369,c,010919,114808,1
1370,c,010919,114811,2
1371,c,010919,114815,4
1372,c,010919,114818,4
1373,c,010919,114821,5
1374,c,010919,114824,4
1375,c,010919,114827,5
1376,c,010919,114831,4
1377,c,010919,114834,2
1378,c,010919,114836,4
1379,c,010919,114839,3
1380,c,010919,114842,4
1381,c,010919,114844,2
1382,c,010919,114847,2
1383,c,010919,114850,4
1384,c,010919,114853,3
1385,c,010919,114856,3
1386,c,010919,114859,3
1387,c,010919,114902,3
1388,c,010919,114905,3
1389,c,010919,114908,3
1390,c,010919,114910,4
1391,c,010919,114914,4
1392,c,010919,114917,8
1393,c,010919,114919,1
1394,c,010919,114922,7
1395,c,010919,114925,6
1396,c,010919,114928,6
1397,c,010919,114931,5
1398,c,010919,114934,6
1399,c,010919,114937,6
1400,c,010919,114940,3
1401,c,010919,114943,3
1402,c,010919,114947,4
1403,c,010919,114950,4
1404,c,010919,114953,4
1405,c,010919,114955,5
1406,c,010919,114958,5
1407,c,010919,115001,3
1408,c,010919,115003,4
1409,c,010919,115006,4
1410,c,010919,115010,4
1411,c,010919,115013,4
1412,c,010919,115016,2
1413,c,010919,115019,2
1414,c,010919,115022,2
1415,c,010919,115025,3
1416,c,010919,115028,6
1417,c,010919,115031,5
1418,c,010919,115034,5
1419,c,010919,115037,5
1420,c,010919,115040,5
1421,c,010919,115043,5
1422,c,010919,115046,5
1423,c,010919,115049,2
1424,c,010919,115052,1
1425,c,010919,115055,2
1426,c,010919,115058,2
1427,c,010919,115101,2
1428,c,010919,115104,2
1429,c,010919,115107,2
1430,c,010919,115111,2
1431,c,010919,115113,2
1432,c,010919,115116,4
1433,c,010919,115119,4
1434,c,010919,115121,5
1435,c,010919,115124,4
1436,c,010919,115127,3
1437,c,010919,115130,4
1438,c,010919,115133,2
1439,c,010919,115136,4
1440,c,010919,115139,4
1441,c,010919,115142,5
1442,c,010919,115145,5
1443,c,010919,115148,7
1444,c,010919,115151,6
1445,c,010919,115154,6
1446,c,010919,115157,5
1447,c,010919,115200,4
1448,c,010919,115202,4
1449,c,010919,115205,3
1450,c,010919,115208,6
1451,c,010919,115211,7
1452,c,010919,115213,6
1453,c,010919,115216,9
1454,c,010919,115219,7
1455,c,010919,115222,6
1456,c,010919,115225,8
1457,c,010919,115228,7
1458,c,010919,115231,8
1459,c,010919,115234,10
1460,c,010919,115236,7
1461,c,010919,115239,6
1462,c,010919,115242,8
1463,c,010919,115245,6
1464,c,010919,115248,4
1465,c,010919,115251,5
1466,c,010919,115253,4
1467,c,010919,115256,6
1468,c,010919,115259,6
1469,c,010919,115302,4
1470,c,010919,115305,5
1471,c,010919,115308,4
1472,c,010919,115311,4
1473,c,010919,115314,4
1474,c,010919,115317,3
1475,c,010919,115320,4
1476,c,010919,115323,1
1477,c,010919,115326,2
1478,c,010919,115329,0
1479,c,010919,115332,1
1480,c,010919,115335,4
1481,c,010919,115338,5
1482,c,010919,115341,7
1483,c,010919,115344,5
1484,c,010919,115347,7
1485,c,010919,115349,2
1486,c,010919,115352,3
1487,c,010919,115355,3
1488,c,010919,115358,5
1489,c,010919,115401,4
1490,c,010919,115404,6
1491,c,010919,115407,7
1492,c,010919,115410,6
1493,c,010919,115413,4
1494,c,010919,115416,5
1495,c,010919,115419,3
1496,c,010919,115422,3
1497,c,010919,115425,4
1498,c,010919,115428,8
1499,c,010919,115431,6
1500,c,010919,115434,7
1501,c,010919,115437,9
1502,c,010919,115440,8
1503,c,010919,115443,9
1504,c,010919,115446,6
1505,c,010919,115449,7
1506,c,010919,115452,7
1507,c,010919,115455,8
1508,c,010919,115458,8
1509,c,010919,115501,9
1510,c,010919,115504,11
1511,c,010919,115506,11
1512,c,010919,115509,10
1513,c,010919,115512,8
1514,c,010919,115515,7
1515,c,010919,115518,6
1516,c,010919,115521,6
1517,c,010919,115524,4
1518,c,010919,115527,2
1519,c,010919,115530,3
1520,c,010919,115533,4
1521,c,010919,115536,4
1522,c,010919,115539,5
1523,c,010919,115542,5
1524,c,010919,115545,8
1525,c,010919,115548,9
1526,c,010919,115551,10
1527,c,010919,115554,11
1528,c,010919,115557,8
1529,c,010919,115600,10
1530,c,010919,115603,8
1531,c,010919,115606,8
1532,c,010919,115609,7
1533,c,010919,115613,11
1534,c,010919,115616,8
1535,c,010919,115618,7
1536,c,010919,115621,5
1537,c,010919,115624,6
1538,c,010919,115627,9
1539,c,010919,115631,7
1540,c,010919,115634,6
1541,c,010919,115637,5
1542,c,010919,115640,5
1543,c,010919,115643,4
1544,c,010919,115646,2
1545,c,010919,115649,1
1546,c,010919,115652,3
1547,c,010919,115655,4
1548,c,010919,115657,3
1549,c,010919,115700,3
1550,c,010919,115704,4
1551,c,010919,115706,4
1552,c,010919,115709,7
1553,c,010919,115712,9
1554,c,010919,115715,10
1555,c,010919,115718,10
1556,c,010919,115722,7
1557,c,010919,115725,10
1558,c,010919,115728,8
1559,c,010919,115731,6
1560,c,010919,115734,6
1561,c,010919,115737,6
1562,c,010919,115740,5
1563,c,010919,115743,6
1564,c,010919,115746,8
1565,c,010919,115749,9
1566,c,010919,115753,10
1567,c,010919,115756,10
1568,c,010919,115759,10
1569,c,010919,115802,12
1570,c,010919,115805,13
1571,c,010919,115808,14
1572,c,010919,115810,14
1573,c,010919,115813,14
1574,c,010919,115816,14
1575,c,010919,115819,13
1576,c,010919,115822,10
1577,c,010919,115825,12
1578,c,010919,115828,13
1579,c,010919,115831,13
1580,c,010919,115834,9
1581,c,010919,115837,13
1582,c,010919,115840,12
1583,c,010919,115843,11
1584,c,010919,115846,9
1585,c,010919,115849,10
1586,c,010919,115852,10
1587,c,010919,115855,7
1588,c,010919,115859,11
1589,c,010919,115902,10
1590,c,010919,115905,12
1591,c,010919,115908,13
1592,c,010919,115911,14
1593,c,010919,115914,14
1594,c,010919,115918,14
1595,c,010919,115920,16
1596,c,010919,115923,17
1597,c,010919,115926,15
1598,c,010919,115929,14
1599,c,010919,115932,14
1600,c,010919,115935,15
1601,c,010919,115938,10
1602,c,010919,115941,8
1603,c,010919,115944,8
1604,c,010919,115947,7
1605,c,010919,115950,8
1606,c,010919,115954,7
1607,c,010919,115957,8
1608,c,010919,120000,9
1609,c,010919,120003,12
1610,c,010919,120006,11
1611,c,010919,120009,11
1612,c,010919,120012,10
1613,c,010919,120015,11
1614,c,010919,120018,10
1615,c,010919,120021,6
1616,c,010919,120025,3
1617,c,010919,120028,0
1618,c,010919,120031,0
1619,c,010919,120034,0
1620,c,010919,120037,1
1621,c,010919,120040,1
1622,c,010919,120044,3
1623,c,010919,120047,2
1624,c,010919,120050,1
1625,c,010919,120053,2
1626,c,010919,120056,2
1627,c,010919,120059,3
1628,c,010919,120102,2
1629,c,010919,120105,3
1630,c,010919,120108,4
1631,c,010919,120111,4
1632,c,010919,120114,5
1633,c,010919,120117,6
1634,c,010919,120120,7
1635,c,010919,120123,5
1636,c,010919,120127,3
1637,c,010919,120130,2
1638,c,010919,120133,5
1639,c,010919,120136,4
1640,c,010919,120140,4
1641,c,010919,120143,3
1642,c,010919,120146,5
1643,c,010919,120149,5
1644,c,010919,120152,5
1645,c,010919,120155,7
1646,c,010919,120158,4
1647,c,010919,120201,5
1648,c,010919,120204,4
1649,c,010919,120207,4
1650,c,010919,120210,3
1651,c,010919,120214,3
1652,c,010919,120217,3
1653,c,010919,120219,1
1654,c,010919,120223,3
1655,c,010919,120226,2
1656,c,010919,120229,6
1657,c,010919,120231,6
1658,c,010919,120234,7
1659,c,010919,120237,5
1660,c,010919,120240,6
1661,c,010919,120244,6
1662,c,010919,120246,7
1663,c,010919,120249,6
1664,c,010919,120252,5
1665,c,010919,120255,4
1666,c,010919,120258,6
1667,c,010919,120301,5
1668,c,010919,120304,3
1669,c,010919,120307,5
1670,c,010919,120310,5
1671,c,010919,120313,4
1672,c,010919,120317,5
1673,c,010919,120320,5
1674,c,010919,120323,4
1675,c,010919,120326,2
1676,c,010919,120329,3
1677,c,010919,120332,3
1678,c,010919,120335,3
1679,c,010919,120338,4
1680,c,010919,120342,3
1681,c,010919,120345,4
1682,c,010919,120348,3
1683,c,010919,120351,6
1684,c,010919,120354,7
1685,c,010919,120357,6
1686,c,010919,120400,5
1687,c,010919,120404,6
1688,c,010919,120407,4
1689,c,010919,120410,5
1690,c,010919,120414,4
1691,c,010919,120417,6
1692,c,010919,120420,4
1693,c,010919,120424,5
1694,c,010919,120427,6
1695,c,010919,120430,9
1696,c,010919,120434,11
1697,c,010919,120437,6
1698,c,010919,120440,9
1699,c,010919,120443,9
1700,c,010919,120446,7
1701,c,010919,120450,7
1702,c,010919,120453,6
1703,c,010919,120456,5
1704,c,010919,120459,3
1705,c,010919,120502,3
1706,c,010919,120505,3
1707,c,010919,120508,0
1708,c,010919,120511,2
1709,c,010919,120514,2
1710,c,010919,120517,2
1711,c,010919,120521,2
1712,c,010919,120524,2
1713,c,010919,120527,2
1714,c,010919,120530,1
1715,c,010919,120533,0
1716,c,010919,120537,1
1717,c,010919,120540,2
1718,c,010919,120543,4
1719,c,010919,120546,5
1720,c,010919,120550,4
1721,c,010919,120553,3
1722,c,010919,120556,3
1723,c,010919,120559,3
1724,c,010919,120602,3
1725,c,010919,120605,2
1726,c,010919,120609,5
1727,c,010919,120612,3
1728,c,010919,120615,3
1729,c,010919,120618,4
1730,c,010919,120621,5
1731,c,010919,120624,7
1732,c,010919,120627,5
1733,c,010919,120631,5
1734,c,010919,120634,5
1735,c,010919,120637,7
1736,c,010919,120640,4
1737,c,010919,120644,7
1738,c,010919,120647,6
1739,c,010919,120650,6
1740,c,010919,120653,1
1741,c,010919,120657,3
1742,c,010919,120700,2
1743,c,010919,120703,4
1744,c,010919,120706,5
1745,c,010919,120708,5
1746,c,010919,120711,4
1747,c,010919,120714,4
1748,c,010919,120717,2
1749,c,010919,120720,4
1750,c,010919,120723,3
1751,c,010919,120726,3
1752,c,010919,120730,3
1753,c,010919,120733,7
1754,c,010919,120736,6
1755,c,010919,120738,5
1756,c,010919,120741,9
1757,c,010919,120744,9
1758,c,010919,120747,9
1759,c,010919,120751,5
1760,c,010919,120754,3
1761,c,010919,120757,4
1762,c,010919,120800,4
1763,c,010919,120803,3
1764,c,010919,120806,2
1765,c,010919,120808,6
1766,c,010919,120811,6
1767,c,010919,120814,6
1768,c,010919,120818,6
1769,c,010919,120821,9
1770,c,010919,120824,8
1771,c,010919,120828,9
1772,c,010919,120831,8
1773,c,010919,120834,10
1774,c,010919,120837,8
1775,c,010919,120840,8
1776,c,010919,120844,7
1777,c,010919,120847,3
1778,c,010919,120850,1
1779,c,010919,120853,1
1780,c,010919,120857,1
1781,c,010919,120900,0
1782,c,010919,120903,4
1783,c,010919,120906,3
1784,c,010919,120910,5
1785,c,010919,120913,7
1786,c,010919,120916,6
1787,c,010919,120919,6
1788,c,010919,120923,6
1789,c,010919,120926,5
1790,c,010919,120929,5
1791,c,010919,120933,4
1792,c,010919,120936,5
1793,c,010919,120940,5
1794,c,010919,120943,4
1795,c,010919,120946,6
1796,c,010919,120949,7
1797,c,010919,120952,10
1798,c,010919,120955,10
1799,c,010919,120958,7
1800,c,010919,121000,9
1801,c,010919,121004,6
1802,c,010919,121007,7
1803,c,010919,121010,4
1804,c,010919,121013,3
1805,c,010919,121016,5
1806,c,010919,121020,6
1807,c,010919,121023,7
1808,c,010919,121026,6
1809,c,010919,121029,7
1810,c,010919,121032,5
1811,c,010919,121035,4
1812,c,010919,121038,2
1813,c,010919,121041,0
1814,c,010919,121044,2
1815,c,010919,121047,4
1816,c,010919,121050,4
1817,c,010919,121053,5
1818,c,010919,121056,5
1819,c,010919,121059,5
1820,c,010919,121102,4
1821,c,010919,121106,5
1822,c,010919,121109,6
1823,c,010919,121112,7
1824,c,010919,121116,6
1825,c,010919,121119,5
1826,c,010919,121122,5
1827,c,010919,121126,4
1828,c,010919,121129,3
1829,c,010919,121132,4
1830,c,010919,121135,6
1831,c,010919,121138,7
1832,c,010919,121141,8
1833,c,010919,121144,6
1834,c,010919,121148,8
1835,c,010919,121151,7
1836,c,010919,121154,7
1837,c,010919,121157,7
1838,c,010919,121200,6
1839,c,010919,121203,5
1840,c,010919,121206,5
1841,c,010919,121209,3
1842,c,010919,121212,6
1843,c,010919,121215,3
1844,c,010919,121218,5
1845,c,010919,121221,5
1846,c,010919,121224,7
1847,c,010919,121227,7
1848,c,010919,121230,7
1849,c,010919,121234,12
1850,c,010919,121237,9
1851,c,010919,121240,8
1852,c,010919,121243,6
1853,c,010919,121246,6
1854,c,010919,121250,6
1855,c,010919,121253,5
1856,c,010919,121256,3
1857,c,010919,121259,3
1858,c,010919,121301,2
1859,c,010919,121304,4
1860,c,010919,121307,3
1861,c,010919,121311,2
1862,c,010919,121314,4
1863,c,010919,121317,5
1864,c,010919,121320,8
1865,c,010919,121323,10
1866,c,010919,121326,10
1867,c,010919,121329,11
1868,c,010919,121332,14
1869,c,010919,121336,15
1870,c,010919,121339,14
1871,c,010919,121342,16
1872,c,010919,121345,12
1873,c,010919,121348,10
1874,c,010919,121352,8
1875,c,010919,121355,5
1876,c,010919,121358,4
1877,c,010919,121401,4
1878,c,010919,121404,6
1879,c,010919,121407,2
1880,c,010919,121410,2
1881,c,010919,121414,1
1882,c,010919,121417,1
1883,c,010919,121420,0
1884,c,010919,121423,3
1885,c,010919,121426,3
1886,c,010919,121429,5
1887,c,010919,121432,7
1888,c,010919,121435,7
1889,c,010919,121438,6
1890,c,010919,121441,3
1891,c,010919,121445,3
1892,c,010919,121448,2
1893,c,010919,121451,4
1894,c,010919,121454,3
1895,c,010919,121457,1
1896,c,010919,121501,5
1897,c,010919,121504,5
1898,c,010919,121507,6
1899,c,010919,121510,5
1900,c,010919,121513,8
1901,c,010919,121516,8
1902,c,010919,121520,7
1903,c,010919,121523,4
1904,c,010919,121526,6
1905,c,010919,121530,7
1906,c,010919,121533,6
1907,c,010919,121536,3
1908,c,010919,121539,5
1909,c,010919,121542,5
1910,c,010919,121545,4
1911,c,010919,121548,6
1912,c,010919,121551,5
1913,c,010919,121554,4
1914,c,010919,121557,2
1915,c,010919,121601,5
1916,c,010919,121604,7
1917,c,010919,121607,9
1918,c,010919,121610,9
1919,c,010919,121613,9
1920,c,010919,121616,9
1921,c,010919,121619,7
1922,c,010919,121623,7
1923,c,010919,121626,6
1924,c,010919,121629,7
1925,c,010919,121632,4
1926,c,010919,121635,2
1927,c,010919,121638,1
1928,c,010919,121642,2
1929,c,010919,121645,4
1930,c,010919,121648,4
1931,c,010919,121651,5
1932,c,010919,121654,6
1933,c,010919,121657,4
1934,c,010919,121701,2
1935,c,010919,121704,5
1936,c,010919,121707,3
1937,c,010919,121709,2
1938,c,010919,121712,3
1939,c,010919,121715,3
1940,c,010919,121718,3
1941,c,010919,121721,7
1942,c,010919,121724,8
1943,c,010919,121727,8
1944,c,010919,121730,9
1945,c,010919,121734,7
1946,c,010919,121737,6
1947,c,010919,121739,3
1948,c,010919,121743,2
1949,c,010919,121746,0
1950,c,010919,121749,1
1951,c,010919,121752,2
1952,c,010919,121756,3
1953,c,010919,121759,3
1954,c,010919,121802,1
1955,c,010919,121805,0
1956,c,010919,121807,1
1957,c,010919,121811,2
1958,c,010919,121815,3
1959,c,010919,121818,3
1960,c,010919,121822,4
1961,c,010919,121826,7
1962,c,010919,121829,7
1963,c,010919,121833,9
1964,c,010919,121836,7
1965,c,010919,121840,7
1966,c,010919,121843,7
1967,c,010919,121846,7
1968,c,010919,121850,6
1969,c,010919,121853,4
1970,c,010919,121856,7
1971,c,010919,121900,6
1972,c,010919,121903,6
1973,c,010919,121907,6
1974,c,010919,121910,7
1975,c,010919,121913,6
1976,c,010919,121917,3
1977,c,010919,121920,2
1978,c,010919,121923,2
1979,c,010919,121927,2
1980,c,010919,121930,4
1981,c,010919,121933,2
1982,c,010919,121937,3
1983,c,010919,121940,4
1984,c,010919,121944,5
1985,c,010919,121947,5
1986,c,010919,121950,6
1987,c,010919,121954,5
1988,c,010919,121957,5
1989,c,010919,122000,2
1990,c,010919,122004,4
1991,c,010919,122007,5
1992,c,010919,122010,8
1993,c,010919,122013,6
1994,c,010919,122016,7
1995,c,010919,122020,8
1996,c,010919,122023,5
